ticker,date,open,high,low,close,actual_return,MSCI,msci_return
AVAX,2023-11-22,19.2244,21.2499,18.9532,20.9317,9.187032159,"3,004.76",0.163007172
BCH,2023-11-22,214.682,224.788,214.181,223.772,4.429230776,"3,004.76",0.163007172
BNB,2023-11-22,225.088,238.448,224.085,236.376,5.016327165,"3,004.76",0.163007172
BTC,2023-11-22,36393.1,37872.5,35657.9,37457.3,2.932100038,"3,004.76",0.163007172
DAI,2023-11-22,0.998779,1.00099,0.99694,0.997719,-0.096126984,"3,004.76",0.163007172
DOGE,2023-11-22,0.0715472,0.076612,0.0711487,0.0759528,6.254144388,"3,004.76",0.163007172
DOT,2023-11-22,4.86415,5.28603,4.84719,5.17676,3.355361671,"3,004.76",0.163007172
ETH,2023-11-22,1943.17,2092.84,1930.68,2065.49,6.291039707,"3,004.76",0.163007172
ICP,2023-11-22,4.08355,4.52431,4.05854,4.46743,9.400644047,"3,004.76",0.163007172
LINK,2023-11-22,13.4568,14.6203,13.2997,14.3054,6.412068376,"3,004.76",0.163007172
LTC,2023-11-22,65.865,69.1207,65.5549,68.5906,4.233112985,"3,004.76",0.163007172
MATIC,2023-11-22,0.728378,0.783469,0.723974,0.777048,6.858165206,"3,004.76",0.163007172
SHIB,2023-11-22,7.72e-06,8.18e-06,7.69e-06,8.11e-06,4.72,"3,004.76",0.163007172
SOL,2023-11-22,51.8199,58.9066,51.5495,58.0986,11.90066218,"3,004.76",0.163007172
TRX,2023-11-22,0.096006,0.102155,0.095766,0.10114,5.325640972,"3,004.76",0.163007172
USDC,2023-11-22,0.99998,1.00035,0.99974,1.00002,0.00400008,"3,004.76",0.163007172
USDT,2023-11-22,1.00038,1.0004,0.99993,1.0003,-0.008996491,"3,004.76",0.163007172
XRP,2023-11-22,0.580626,0.616379,0.577619,0.613684,5.676219734,"3,004.76",0.163007172
ADA,2023-11-23,0.379934,0.387287,0.377557,0.382664,0.697872699,"3,008.74",0.132589713
AVAX,2023-11-23,20.9064,21.4888,20.433,20.769,-0.777289948,"3,008.74",0.132589713
BCH,2023-11-23,223.969,227.566,221.956,225.632,0.831203189,"3,008.74",0.132589713
BNB,2023-11-23,236.371,239.191,230.348,234.033,-0.991217382,"3,008.74",0.132589713
BTC,2023-11-23,37456.0,37647.9,36895.8,37310.2,-0.392713837,"3,008.74",0.132589713
DAI,2023-11-23,0.997709,1.00123,0.996579,1.00094,0.32283639,"3,008.74",0.132589713
DOGE,2023-11-23,0.0759528,0.0763792,0.0749802,0.0760306,0.102432037,"3,008.74",0.132589713
DOT,2023-11-23,5.1673,5.21984,5.08572,5.13012,-0.900949629,"3,008.74",0.132589713
ETH,2023-11-23,2065.49,2089.23,2040.57,2066.2,0.03437441,"3,008.74",0.132589713
ICP,2023-11-23,4.46834,4.63188,4.42828,4.59064,2.757961513,"3,008.74",0.132589713
LINK,2023-11-23,14.3063,14.8637,14.1295,14.5012,1.368713912,"3,008.74",0.132589713
LTC,2023-11-23,68.6313,70.707,68.3298,69.5997,1.471192846,"3,008.74",0.132589713
MATIC,2023-11-23,0.77704,0.785272,0.764668,0.777778,0.09394529,"3,008.74",0.132589713
SHIB,2023-11-23,8.11e-06,8.19e-06,8.01e-06,8.12e-06,0.142,"3,008.74",0.132589713
SOL,2023-11-23,58.0673,59.5413,56.1624,56.8279,-2.187143924,"3,008.74",0.132589713
TRX,2023-11-23,0.101131,0.102184,0.100844,0.102144,0.992683409,"3,008.74",0.132589713
USDC,2023-11-23,1.00001,1.00019,0.99902,0.99994,-0.00799984,"3,008.74",0.132589713
USDT,2023-11-23,1.00031,1.00045,1.00011,1.00014,-0.015995201,"3,008.74",0.132589713
XRP,2023-11-23,0.61379,0.623687,0.606139,0.620587,1.124846012,"3,008.74",0.132589713
ADA,2023-11-24,0.383004,0.397688,0.38186,0.386415,0.980233312,"3,015.19",0.214308837
AVAX,2023-11-24,20.801,21.8686,20.4613,20.9046,0.652896143,"3,015.19",0.214308837
BCH,2023-11-24,225.732,230.288,224.443,226.379,0.331070061,"3,015.19",0.214308837
BNB,2023-11-24,234.033,236.445,231.783,232.884,-0.490956404,"3,015.19",0.214308837
BTC,2023-11-24,37319.4,38428.2,37256.0,37711.9,1.076649281,"3,015.19",0.214308837
DAI,2023-11-24,1.00054,1.00202,0.99931,1.001,0.005994365,"3,015.19",0.214308837
DOGE,2023-11-24,0.0760716,0.0787063,0.0760596,0.0783829,3.093885883,"3,015.19",0.214308837
DOT,2023-11-24,5.13012,5.29576,5.12151,5.26636,2.655688366,"3,015.19",0.214308837
ETH,2023-11-24,2066.21,2133.73,2059.62,2075.57,0.453489498,"3,015.19",0.214308837
ICP,2023-11-24,4.59064,4.65281,4.51663,4.62165,0.67550494,"3,015.19",0.214308837
LINK,2023-11-24,14.5081,14.8197,14.2389,14.4126,-0.610983919,"3,015.19",0.214308837
LTC,2023-11-24,69.5897,71.7909,69.4439,70.6057,1.445408529,"3,015.19",0.214308837
MATIC,2023-11-24,0.777778,0.795586,0.754003,0.759485,-2.351956471,"3,015.19",0.214308837
SHIB,2023-11-24,8.12e-06,8.3e-06,8.09e-06,8.2e-06,0.978,"3,015.19",0.214308837
SOL,2023-11-24,56.8184,58.7711,56.2097,56.9026,0.131449517,"3,015.19",0.214308837
TRX,2023-11-24,0.102154,0.105296,0.101975,0.104643,2.446546053,"3,015.19",0.214308837
USDC,2023-11-24,0.99994,1.0003,0.99971,0.999789,-0.015100906,"3,015.19",0.214308837
USDT,2023-11-24,1.00014,1.00093,1.00008,1.00079,0.064990901,"3,015.19",0.214308837
XRP,2023-11-24,0.620587,0.625419,0.615722,0.62099,0.064938518,"3,015.19",0.214308837
ADA,2023-11-27,0.389264,0.392163,0.371301,0.374487,-3.794655473,"3,007.99",-0.238724591
AVAX,2023-11-27,21.1867,21.308,19.8479,20.2101,-4.610846274,"3,007.99",-0.238724591
BCH,2023-11-27,226.684,229.685,219.344,222.304,-1.88979019,"3,007.99",-0.238724591
BNB,2023-11-27,232.286,232.991,222.731,226.505,-2.573466157,"3,007.99",-0.238724591
BTC,2023-11-27,37667.6,37667.6,36716.2,37084.0,-1.54934214,"3,007.99",-0.238724591
DAI,2023-11-27,0.99907,1.0008,0.99666,0.99842,-0.055957132,"3,007.99",-0.238724591
DOGE,2023-11-27,0.0778898,0.081564,0.0768302,0.0777996,-0.152723483,"3,007.99",-0.238724591
DOT,2023-11-27,5.32487,5.3777,5.0407,5.1142,-3.921156057,"3,007.99",-0.238724591
ETH,2023-11-27,2077.51,2077.51,1986.16,2020.42,-2.748001213,"3,007.99",-0.238724591
ICP,2023-11-27,4.65272,4.69288,4.35544,4.41709,-5.04496138,"3,007.99",-0.238724591
LINK,2023-11-27,14.8544,15.305,13.8846,14.0676,-5.317781352,"3,007.99",-0.238724591
LTC,2023-11-27,70.246,70.5175,67.9536,69.0014,-1.800710721,"3,007.99",-0.238724591
MATIC,2023-11-27,0.765991,0.768615,0.728481,0.738528,-3.533278125,"3,007.99",-0.238724591
SHIB,2023-11-27,8.3e-06,8.65e-06,8.03e-06,8.15e-06,-1.78,"3,007.99",-0.238724591
SOL,2023-11-27,57.853,58.0725,53.506,54.7593,-5.353899016,"3,007.99",-0.238724591
TRX,2023-11-27,0.10813,0.108141,0.101821,0.101832,-5.868867916,"3,007.99",-0.238724591
USDC,2023-11-27,1.00007,1.0002,0.99974,0.99992,-0.01599872,"3,007.99",-0.238724591
USDT,2023-11-27,1.00037,1.0004,0.9999,1.00002,-0.035986325,"3,007.99",-0.238724591
XRP,2023-11-27,0.618929,0.618929,0.594219,0.601112,-2.87962387,"3,007.99",-0.238724591
ADA,2023-11-28,0.374517,0.388431,0.369436,0.383322,2.359227423,"3,012.57",0.152128064
AVAX,2023-11-28,20.2003,20.8477,19.5217,20.541,1.637300162,"3,012.57",0.152128064
BCH,2023-11-28,222.304,224.863,219.52,223.332,0.462429826,"3,012.57",0.152128064
BNB,2023-11-28,226.505,231.793,224.32,229.733,1.425134103,"3,012.57",0.152128064
BTC,2023-11-28,37084.0,38396.6,36871.7,37883.1,2.154837666,"3,012.57",0.152128064
DAI,2023-11-28,0.99831,0.999269,0.99489,0.998879,0.045972637,"3,012.57",0.152128064
DOGE,2023-11-28,0.0777996,0.0809948,0.0767479,0.0802055,3.092432352,"3,012.57",0.152128064
DOT,2023-11-28,5.11685,5.31519,5.10485,5.24094,2.478197959,"3,012.57",0.152128064
ETH,2023-11-28,2020.33,2075.82,1995.39,2050.29,1.47840548,"3,012.57",0.152128064
ICP,2023-11-28,4.41609,4.64511,4.40144,4.55464,3.114041145,"3,012.57",0.152128064
LINK,2023-11-28,14.0683,14.7167,13.7839,14.4904,3.005487788,"3,012.57",0.152128064
LTC,2023-11-28,69.0214,70.2697,67.8261,69.6404,0.926068167,"3,012.57",0.152128064
MATIC,2023-11-28,0.738616,0.758563,0.727264,0.749533,1.490126305,"3,012.57",0.152128064
SHIB,2023-11-28,8.15e-06,8.33e-06,8.03e-06,8.3e-06,1.82,"3,012.57",0.152128064
SOL,2023-11-28,54.7573,58.6774,53.9548,57.7834,5.522532246,"3,012.57",0.152128064
TRX,2023-11-28,0.101852,0.103749,0.099943,0.1032,1.343389111,"3,012.57",0.152128064
USDC,2023-11-28,1.00002,1.00039,0.99978,1.00008,0.01600128,"3,012.57",0.152128064
USDT,2023-11-28,1.00002,1.00075,0.99992,1.00058,0.05599888,"3,012.57",0.152128064
XRP,2023-11-28,0.601112,0.614101,0.595754,0.610654,1.587391368,"3,012.57",0.152128064
ADA,2023-11-29,0.383522,0.389194,0.37773,0.383426,0.027131237,"3,013.93",0.045210598
AVAX,2023-11-29,20.547,21.5776,20.547,21.0926,2.685360985,"3,013.93",0.045210598
BCH,2023-11-29,223.53,227.204,221.086,223.127,-0.091791593,"3,013.93",0.045210598
BNB,2023-11-29,229.733,231.309,226.163,227.427,-1.003773946,"3,013.93",0.045210598
BTC,2023-11-29,37884.9,38467.7,37584.3,37795.2,-0.232029586,"3,013.93",0.045210598
DAI,2023-11-29,0.998879,0.999589,0.993679,0.99793,-0.095006502,"3,013.93",0.045210598
DOGE,2023-11-29,0.0801935,0.0831188,0.0796524,0.0805907,0.480266316,"3,013.93",0.045210598
DOT,2023-11-29,5.24184,5.38324,5.15251,5.16742,-1.402801787,"3,013.93",0.045210598
ETH,2023-11-29,2050.3,2076.66,2020.08,2029.28,-1.024733087,"3,013.93",0.045210598
ICP,2023-11-29,4.55564,4.66819,4.45725,4.49354,-1.341489119,"3,013.93",0.045210598
LINK,2023-11-29,14.4899,14.9978,14.4113,14.5805,0.621790979,"3,013.93",0.045210598
LTC,2023-11-29,69.6404,70.4645,69.1707,69.9384,0.427912534,"3,013.93",0.045210598
MATIC,2023-11-29,0.749736,0.770354,0.74333,0.75859,1.208352401,"3,013.93",0.045210598
SHIB,2023-11-29,8.3e-06,8.38e-06,8.16e-06,8.22e-06,-0.926,"3,013.93",0.045210598
SOL,2023-11-29,57.7636,61.7803,57.7397,59.2577,2.551424804,"3,013.93",0.045210598
TRX,2023-11-29,0.1032,0.104091,0.102818,0.103482,0.273255814,"3,013.93",0.045210598
USDC,2023-11-29,1.00008,1.00031,0.99969,1.00002,-0.00599952,"3,013.93",0.045210598
USDT,2023-11-29,1.00058,1.0007,0.99999,1.00012,-0.045973335,"3,013.93",0.045210598
XRP,2023-11-29,0.610754,0.617202,0.604242,0.608473,-0.357158063,"3,013.93",0.045210598
ADA,2023-11-30,0.38345,0.38374,0.371911,0.37585,-1.975870181,"3,023.63",0.321838928
AVAX,2023-11-30,21.0928,21.504,20.8204,21.3733,1.330798479,"3,023.63",0.321838928
BCH,2023-11-30,223.229,223.531,220.142,220.822,-1.033043962,"3,023.63",0.321838928
BNB,2023-11-30,227.427,229.232,225.902,227.236,-0.083982992,"3,023.63",0.321838928
BTC,2023-11-30,37795.2,38150.8,37510.5,37700.1,-0.251619253,"3,023.63",0.321838928
DAI,2023-11-30,0.99782,1.00089,0.9965,0.99989,0.196406562,"3,023.63",0.321838928
DOGE,2023-11-30,0.0805915,0.084397,0.0803996,0.0833323,3.401881359,"3,023.63",0.321838928
DOT,2023-11-30,5.16747,5.57694,5.11937,5.4836,6.118720754,"3,023.63",0.321838928
ETH,2023-11-30,2029.29,2052.57,2021.5,2043.67,0.709118505,"3,023.63",0.321838928
ICP,2023-11-30,4.50077,4.56864,4.43896,4.52972,0.805155846,"3,023.63",0.321838928
LINK,2023-11-30,14.5774,14.8338,14.2689,14.3604,-1.509550427,"3,023.63",0.321838928
LTC,2023-11-30,69.9491,70.1619,69.1214,69.3976,-0.77325189,"3,023.63",0.321838928
MATIC,2023-11-30,0.758598,0.780091,0.751742,0.761721,0.412739424,"3,023.63",0.321838928
SHIB,2023-11-30,8.22e-06,8.3e-06,8.13e-06,8.28e-06,0.741,"3,023.63",0.321838928
SOL,2023-11-30,59.2477,61.6806,58.8198,59.3294,0.120996934,"3,023.63",0.321838928
TRX,2023-11-30,0.103483,0.104293,0.10294,0.103557,0.072476373,"3,023.63",0.321838928
USDC,2023-11-30,1.00003,1.0002,0.99978,1.00006,0.00399992,"3,023.63",0.321838928
USDT,2023-11-30,1.00013,1.00023,0.99998,1.00016,0.00399952,"3,023.63",0.321838928
XRP,2023-11-30,0.608579,0.609979,0.598396,0.605597,-0.472658606,"3,023.63",0.321838928
ADA,2023-12-01,0.375774,0.385569,0.373775,0.382823,1.855261407,"3,040.70",0.564420911
AVAX,2023-12-01,21.3735,22.6274,21.1127,21.8084,2.035717461,"3,040.70",0.564420911
BCH,2023-12-01,220.644,226.397,220.542,225.29,2.023349123,"3,040.70",0.564420911
BNB,2023-12-01,227.239,230.046,227.041,228.291,0.464275027,"3,040.70",0.564420911
BTC,2023-12-01,37705.6,38996.9,37611.1,38719.3,2.703441105,"3,040.70",0.564420911
DAI,2023-12-01,1.00029,1.00083,0.9985,0.998789,-0.110112112,"3,040.70",0.564420911
DOGE,2023-12-01,0.0833332,0.085116,0.0822646,0.0836424,0.372124614,"3,040.70",0.564420911
DOT,2023-12-01,5.48183,5.5243,5.37199,5.47299,-0.193486031,"3,040.70",0.564420911
ETH,2023-12-01,2043.7,2111.71,2040.91,2086.34,2.087910475,"3,040.70",0.564420911
ICP,2023-12-01,4.51681,4.80401,4.51059,4.67987,3.314774423,"3,040.70",0.564420911
LINK,2023-12-01,14.3281,15.0467,14.2749,14.9131,3.848778586,"3,040.70",0.564420911
LTC,2023-12-01,69.4018,72.2352,69.2218,71.4386,2.941023897,"3,040.70",0.564420911
MATIC,2023-12-01,0.761717,0.799109,0.755051,0.792818,4.08246589,"3,040.70",0.564420911
SHIB,2023-12-01,8.28e-06,8.39e-06,8.25e-06,8.36e-06,0.959,"3,040.70",0.564420911
SOL,2023-12-01,59.33,61.8805,58.6203,60.1769,1.428465483,"3,040.70",0.564420911
TRX,2023-12-01,0.103548,0.104181,0.10269,0.103161,-0.3823981,"3,040.70",0.564420911
USDC,2023-12-01,1.00007,1.0002,0.99971,1.0,-0.00599964,"3,040.70",0.564420911
USDT,2023-12-01,1.00017,1.00045,1.0001,1.0004,0.023996161,"3,040.70",0.564420911
XRP,2023-12-01,0.605703,0.61454,0.603215,0.612045,1.064734469,"3,040.70",0.564420911
ADA,2023-12-04,0.397739,0.414949,0.392393,0.40242,1.249707513,"3,026.59",-0.464038496
AVAX,2023-12-04,22.1491,23.1997,20.9613,22.2185,0.345044056,"3,026.59",-0.464038496
BCH,2023-12-04,229.783,256.354,228.589,250.012,8.89830693,"3,026.59",-0.464038496
BNB,2023-12-04,228.782,237.381,225.706,231.912,1.412441731,"3,026.59",-0.464038496
BTC,2023-12-04,40077.2,42419.1,39793.9,41952.7,4.68520353,"3,026.59",-0.464038496
DAI,2023-12-04,0.99975,1.00157,0.99537,1.00065,0.090022506,"3,026.59",-0.464038496
DOGE,2023-12-04,0.085834,0.0909503,0.085073,0.0891235,3.83130871,"3,026.59",-0.464038496
DOT,2023-12-04,5.54226,5.72032,5.4676,5.56738,-0.698824234,"3,026.59",-0.464038496
ETH,2023-12-04,2205.86,2274.21,2182.43,2228.18,1.016429711,"3,026.59",-0.464038496
ICP,2023-12-04,4.74666,5.10148,4.5069,4.96525,4.561076177,"3,026.59",-0.464038496
LINK,2023-12-04,16.0167,16.3985,15.1773,15.6008,-2.605785919,"3,026.59",-0.464038496
LTC,2023-12-04,72.5154,75.0933,71.778,72.3136,-0.265494903,"3,026.59",-0.464038496
MATIC,2023-12-04,0.819403,0.837902,0.786664,0.800953,-2.214764117,"3,026.59",-0.464038496
SHIB,2023-12-04,9.11e-06,9.64e-06,8.74e-06,8.98e-06,-1.4,"3,026.59",-0.464038496
SOL,2023-12-04,63.7108,65.2464,60.1157,61.0037,-4.312424513,"3,026.59",-0.464038496
TRX,2023-12-04,0.103497,0.105852,0.102097,0.103405,-0.06958068,"3,026.59",-0.464038496
USDC,2023-12-04,0.99999,1.00019,0.99952,1.00005,0.00900036,"3,026.59",-0.464038496
USDT,2023-12-04,1.00035,1.0005,0.99994,1.00005,-0.030988844,"3,026.59",-0.464038496
XRP,2023-12-04,0.625725,0.644006,0.587458,0.622831,-0.445638639,"3,026.59",-0.464038496
ADA,2023-12-05,0.40232,0.424698,0.39699,0.421431,4.724168779,"3,023.22",-0.111148337
AVAX,2023-12-05,22.1612,24.7155,21.8121,24.4928,10.23606454,"3,023.22",-0.111148337
BCH,2023-12-05,249.413,255.097,238.521,250.33,0.127193895,"3,023.22",-0.111148337
BNB,2023-12-05,231.912,234.891,227.914,230.528,-0.596778088,"3,023.22",-0.111148337
BTC,2023-12-05,41941.6,44493.1,41416.5,44290.7,5.572942862,"3,023.22",-0.111148337
DAI,2023-12-05,1.00064,1.00139,0.99523,1.00022,-0.042972068,"3,023.22",-0.111148337
DOGE,2023-12-05,0.0889686,0.0956971,0.0875454,0.0935622,4.980392377,"3,023.22",-0.111148337
DOT,2023-12-05,5.57008,5.8293,5.5134,5.78139,3.843998434,"3,023.22",-0.111148337
ETH,2023-12-05,2227.66,2308.95,2188.91,2281.93,2.41228267,"3,023.22",-0.111148337
ICP,2023-12-05,4.96125,5.12485,4.64786,4.78157,-3.699310206,"3,023.22",-0.111148337
LINK,2023-12-05,15.6059,16.0753,15.1863,15.5072,-0.599969232,"3,023.22",-0.111148337
LTC,2023-12-05,72.2936,73.8856,71.1736,73.2188,1.251770068,"3,023.22",-0.111148337
MATIC,2023-12-05,0.801233,0.820588,0.784309,0.803288,0.291527718,"3,023.22",-0.111148337
SHIB,2023-12-05,8.98e-06,9.58e-06,8.89e-06,9.39e-06,4.48,"3,023.22",-0.111148337
SOL,2023-12-05,60.9925,62.5798,59.1253,60.4072,-0.977809543,"3,023.22",-0.111148337
TRX,2023-12-05,0.103405,0.104166,0.102519,0.103592,0.180842319,"3,023.22",-0.111148337
USDC,2023-12-05,1.00004,1.00081,0.99975,0.99992,-0.01299935,"3,023.22",-0.111148337
USDT,2023-12-05,1.00004,1.00023,0.99985,1.00012,0.00699965,"3,023.22",-0.111148337
XRP,2023-12-05,0.622831,0.630575,0.608255,0.619874,-0.474767634,"3,023.22",-0.111148337
ADA,2023-12-06,0.421561,0.454905,0.416371,0.447049,6.078812427,"3,020.98",-0.074093136
AVAX,2023-12-06,24.453,27.6457,24.1252,26.203,6.982460152,"3,020.98",-0.074093136
BCH,2023-12-06,250.23,265.205,242.829,245.827,-1.79882555,"3,020.98",-0.074093136
BNB,2023-12-06,230.528,234.805,228.725,229.925,-0.261573431,"3,020.98",-0.074093136
BTC,2023-12-06,44290.7,44295.3,43390.8,43771.6,-1.172029343,"3,020.98",-0.074093136
DAI,2023-12-06,0.99872,1.00576,0.99632,0.99881,-0.140968987,"3,020.98",-0.074093136
DOGE,2023-12-06,0.0935402,0.106231,0.0932722,0.0958275,2.421170088,"3,020.98",-0.074093136
DOT,2023-12-06,5.78089,6.2001,5.77999,6.03066,4.311592887,"3,020.98",-0.074093136
ETH,2023-12-06,2281.93,2312.12,2220.24,2234.37,-2.084200655,"3,020.98",-0.074093136
ICP,2023-12-06,4.78657,5.1072,4.53209,4.65451,-2.657286205,"3,020.98",-0.074093136
LINK,2023-12-06,15.5184,16.1691,15.2707,15.3456,-1.042096574,"3,020.98",-0.074093136
LTC,2023-12-06,73.2188,74.9415,72.2587,72.798,-0.574715783,"3,020.98",-0.074093136
MATIC,2023-12-06,0.803597,0.847694,0.803403,0.821389,2.253363675,"3,020.98",-0.074093136
SHIB,2023-12-06,9.39e-06,1.07e-05,9.32e-06,9.83e-06,4.74,"3,020.98",-0.074093136
SOL,2023-12-06,60.4073,66.6221,60.3515,62.8068,3.972374154,"3,020.98",-0.074093136
TRX,2023-12-06,0.103612,0.106197,0.102385,0.104992,1.351455711,"3,020.98",-0.074093136
USDC,2023-12-06,1.00002,1.00027,0.99968,1.00011,0.01900152,"3,020.98",-0.074093136
USDT,2023-12-06,1.00012,1.00029,0.9998,1.00011,-0.00099988,"3,020.98",-0.074093136
XRP,2023-12-06,0.619974,0.641219,0.610904,0.63557,2.532127497,"3,020.98",-0.074093136
ADA,2023-12-07,0.447359,0.459342,0.431856,0.455059,1.791749898,"3,037.45",0.545120759
AVAX,2023-12-07,26.2028,27.8932,25.7604,26.3521,0.569018815,"3,037.45",0.545120759
BCH,2023-12-07,245.627,249.303,239.331,245.386,-0.179394452,"3,037.45",0.545120759
BNB,2023-12-07,230.025,234.8,228.43,232.381,1.068174405,"3,037.45",0.545120759
BTC,2023-12-07,43761.1,44046.4,42870.4,43151.1,-1.417585832,"3,037.45",0.545120759
DAI,2023-12-07,0.99832,1.00183,0.995899,0.998649,-0.016119182,"3,037.45",0.545120759
DOGE,2023-12-07,0.0958405,0.098258,0.0930102,0.0944921,-1.393545694,"3,037.45",0.545120759
DOT,2023-12-07,6.04046,6.29905,5.90857,6.21748,3.097836721,"3,037.45",0.545120759
ETH,2023-12-07,2233.81,2383.27,2221.42,2350.73,5.207731933,"3,037.45",0.545120759
ICP,2023-12-07,4.65951,5.03961,4.61942,5.03076,8.083557668,"3,037.45",0.545120759
LINK,2023-12-07,15.3507,15.8075,14.6767,15.5904,1.595245543,"3,037.45",0.545120759
LTC,2023-12-07,72.798,74.5089,71.8793,73.9859,1.631775598,"3,037.45",0.545120759
MATIC,2023-12-07,0.821491,0.85801,0.810605,0.834498,1.595955144,"3,037.45",0.545120759
SHIB,2023-12-07,9.71e-06,9.87e-06,9.37e-06,9.74e-06,-0.902,"3,037.45",0.545120759
SOL,2023-12-07,62.817,69.3574,61.5274,67.9939,8.258819109,"3,037.45",0.545120759
TRX,2023-12-07,0.104992,0.105529,0.103053,0.103966,-0.977217312,"3,037.45",0.545120759
USDC,2023-12-07,1.00011,1.00029,0.99963,1.00005,-0.00599934,"3,037.45",0.545120759
USDT,2023-12-07,1.00011,1.0004,0.99993,1.00035,0.02399736,"3,037.45",0.545120759
XRP,2023-12-07,0.63557,0.654313,0.621581,0.641624,0.952530799,"3,037.45",0.545120759
ADA,2023-12-08,0.455219,0.570961,0.452231,0.54586,19.95367634,"3,047.21",0.321453851
AVAX,2023-12-08,26.3693,30.3931,26.0629,29.9198,13.53857947,"3,047.21",0.321453851
BCH,2023-12-08,245.383,254.697,245.383,252.283,2.810673796,"3,047.21",0.321453851
BNB,2023-12-08,232.181,239.996,232.163,238.479,2.624138807,"3,047.21",0.321453851
BTC,2023-12-08,43151.1,44716.5,43093.8,44263.5,2.57791806,"3,047.21",0.321453851
DAI,2023-12-08,0.998749,1.00112,0.99646,0.99992,0.127271944,"3,047.21",0.321453851
DOGE,2023-12-08,0.0944941,0.103849,0.0944921,0.101615,7.538090486,"3,047.21",0.321453851
DOT,2023-12-08,6.21691,6.80925,6.17095,6.76623,8.825923043,"3,047.21",0.321453851
ETH,2023-12-08,2350.64,2390.9,2339.46,2364.55,0.587902481,"3,047.21",0.321453851
ICP,2023-12-08,5.03471,5.07742,4.7811,4.83459,-3.899410825,"3,047.21",0.321453851
LINK,2023-12-08,15.5856,17.306,15.5505,16.8024,7.774014778,"3,047.21",0.321453851
LTC,2023-12-08,73.9759,78.8779,73.3813,77.4155,4.635477841,"3,047.21",0.321453851
MATIC,2023-12-08,0.834983,0.910908,0.834299,0.901096,7.980606305,"3,047.21",0.321453851
SHIB,2023-12-08,9.74e-06,1.04e-05,9.73e-06,1.02e-05,4.84,"3,047.21",0.321453851
SOL,2023-12-08,67.9437,74.1703,66.8767,73.6344,8.295597105,"3,047.21",0.321453851
TRX,2023-12-08,0.103956,0.107232,0.103945,0.106455,2.394051902,"3,047.21",0.321453851
USDC,2023-12-08,0.99995,1.00045,0.99972,1.00013,0.0079996,"3,047.21",0.321453851
USDT,2023-12-08,1.00034,1.00045,0.99889,1.00033,-0.0019993,"3,047.21",0.321453851
XRP,2023-12-08,0.641524,0.673149,0.63757,0.668521,4.192019002,"3,047.21",0.321453851
ADA,2023-12-11,0.595326,0.597986,0.514251,0.553065,-7.11003396,"3,056.42",0.302013577
AVAX,2023-12-11,37.2319,39.3621,32.0416,38.982,4.730637379,"3,056.42",0.302013577
BCH,2023-12-11,251.408,251.92,211.817,229.992,-8.406212664,"3,056.42",0.302013577
BNB,2023-12-11,239.807,247.868,228.114,244.787,2.076669989,"3,056.42",0.302013577
BTC,2023-12-11,43779.1,43848.2,40188.0,41267.3,-5.749712229,"3,056.42",0.302013577
DAI,2023-12-11,1.00026,1.00187,0.997421,0.99943,-0.077983623,"3,056.42",0.302013577
DOGE,2023-12-11,0.102344,0.107343,0.090983,0.0948764,-7.296568436,"3,056.42",0.302013577
DOT,2023-12-11,7.24812,7.3583,6.28152,6.7378,-6.94700324,"3,056.42",0.302013577
ETH,2023-12-11,2361.46,2364.69,2157.24,2222.25,-5.895480358,"3,056.42",0.302013577
ICP,2023-12-11,5.31811,5.46024,4.77862,5.27052,-1.451714234,"3,056.42",0.302013577
LINK,2023-12-11,16.3963,16.4584,13.915,14.8007,-9.74522526,"3,056.42",0.302013577
LTC,2023-12-11,77.3023,77.507,70.4756,72.4159,-6.236250895,"3,056.42",0.302013577
MATIC,2023-12-11,0.923129,0.939677,0.812081,0.839805,-9.027932743,"3,056.42",0.302013577
SHIB,2023-12-11,1.03e-05,1.05e-05,9.15e-06,9.52e-06,-8.0,"3,056.42",0.302013577
SOL,2023-12-11,74.0056,74.9724,64.0799,69.5379,-6.042434863,"3,056.42",0.302013577
TRX,2023-12-11,0.107723,0.10795,0.101761,0.103678,-3.737128956,"3,056.42",0.302013577
USDC,2023-12-11,1.00013,1.00042,0.99954,1.00023,0.0099987,"3,056.42",0.302013577
USDT,2023-12-11,1.00003,1.00034,0.99903,0.99954,-0.04899853,"3,056.42",0.302013577
XRP,2023-12-11,0.66262,0.664527,0.600142,0.619815,-6.445843144,"3,056.42",0.302013577
ADA,2023-12-12,0.55306,0.606119,0.548968,0.567624,2.632421144,"3,067.44",0.360749204
AVAX,2023-12-12,38.9607,42.8662,36.0092,36.8635,-5.43455954,"3,067.44",0.360749204
BCH,2023-12-12,229.292,234.537,226.44,229.786,-0.089568333,"3,067.44",0.360749204
BNB,2023-12-12,244.785,257.141,244.678,254.885,4.125219068,"3,067.44",0.360749204
BTC,2023-12-12,41267.3,42090.8,40645.8,41211.6,-0.134973696,"3,067.44",0.360749204
DAI,2023-12-12,0.99943,1.0003,0.997462,0.99895,-0.048027376,"3,067.44",0.360749204
DOGE,2023-12-12,0.0946465,0.0979627,0.0912142,0.0926783,-2.316803757,"3,067.44",0.360749204
DOT,2023-12-12,6.73773,7.3248,6.69475,6.96873,3.427379857,"3,067.44",0.360749204
ETH,2023-12-12,2222.27,2243.26,2165.35,2187.17,-1.578580268,"3,067.44",0.360749204
